g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.5,0.75,68,2,0.7519507,1,73,0.7498989,0.7540025
0.9,0.75,68,2,0.90580434,1,63,0.9033655,0.9082431
0.5,0.75,69,2,0.7521766,1,70,0.75036526,0.7539879
0.9,0.75,69,2,0.9058072,1,57,0.9034344,0.90818
0.5,0.75,70,1,0.7508104,1,75,0.74749064,0.7541301
0.9,0.75,70,2,0.90608567,1,62,0.90357393,0.9085974
0.5,0.75,71,2,0.7523862,1,79,0.7506608,0.75411165
0.9,0.75,71,2,0.9049762,1,58,0.90310943,0.9068429
0.5,0.75,72,1,0.75139433,1,72,0.74885803,0.7539306
0.9,0.75,72,2,0.90515983,1,59,0.9029188,0.90740085
0.5,0.75,73,2,0.7520074,1,71,0.74994403,0.7540709
0.9,0.75,73,2,0.90501523,1,60,0.9029447,0.90708584
0.5,0.75,74,2,0.75206596,1,69,0.7503035,0.75382847
0.9,0.75,74,2,0.9057895,1,60,0.9031404,0.9084385
0.5,0.75,75,1,0.7507422,1,78,0.7474673,0.7540171
0.9,0.75,75,2,0.9056465,1,60,0.90327466,0.9080184
0.5,0.75,76,1,0.75195324,1,74,0.7498764,0.7540301
0.9,0.75,76,2,0.9059378,1,62,0.90322036,0.90865517
0.5,0.75,77,2,0.75186324,1,80,0.7496854,0.7540411
0.9,0.75,77,2,0.90566343,1,59,0.90309584,0.9082311
0.5,0.75,78,1,0.7508996,1,70,0.74781346,0.7539857
0.9,0.75,78,2,0.9054968,1,65,0.9031187,0.9078748
0.5,0.75,79,2,0.75174814,1,76,0.7494363,0.75406003
0.9,0.75,79,2,0.90517455,1,59,0.902973,0.90737617
0.5,0.75,80,2,0.75266683,1,76,0.7511846,0.7541491
0.9,0.75,80,2,0.9051191,1,62,0.9032193,0.90701896
0.5,0.75,81,2,0.7516253,1,72,0.7490356,0.754215
0.9,0.75,81,2,0.9047309,1,60,0.9032101,0.9062517
0.5,0.75,82,2,0.7517301,1,77,0.74933946,0.7541207
0.9,0.75,82,2,0.9055285,1,62,0.9032717,0.90778536
0.5,0.75,83,1,0.75071174,1,78,0.74731886,0.75410455
0.9,0.75,83,2,0.9055289,1,59,0.9031517,0.9079062
0.5,0.75,84,1,0.7506853,1,79,0.747389,0.7539816
0.9,0.75,84,2,0.9052437,1,63,0.9031676,0.9073198
0.5,0.75,85,2,0.75149506,1,79,0.74894166,0.75404847
0.9,0.75,85,2,0.9050849,1,59,0.9032804,0.90688944
0.5,0.75,86,1,0.7502643,1,75,0.74647576,0.7540529
0.9,0.75,86,2,0.9055804,1,61,0.90316427,0.90799654
0.5,0.75,87,2,0.7522106,1,77,0.7503502,0.75407106
0.9,0.75,87,2,0.90549964,1,61,0.9032808,0.90771854
0.5,0.75,88,2,0.75298256,1,72,0.75188833,0.7540768
0.9,0.75,88,2,0.9052743,1,58,0.90329635,0.9072522
0.5,0.75,89,2,0.75330853,1,73,0.75259817,0.75401884
0.9,0.75,89,2,0.9049119,1,60,0.90299404,0.9068297
0.5,0.75,90,2,0.75235933,1,75,0.75057644,0.7541422
0.9,0.75,90,2,0.90587497,1,60,0.9032667,0.9084832
0.5,0.75,91,2,0.7515354,1,71,0.7490064,0.75406444
0.9,0.75,91,2,0.9053024,1,61,0.9033415,0.9072634
0.5,0.75,92,2,0.75217545,1,76,0.75013953,0.75421137
0.9,0.75,92,2,0.90554154,1,58,0.90306586,0.9080173
0.5,0.75,93,2,0.75250804,1,76,0.75093037,0.75408566
0.9,0.75,93,2,0.9052946,1,60,0.9031011,0.90748805
0.5,0.75,94,2,0.75191516,1,73,0.74980426,0.7540261
0.9,0.75,94,2,0.90532213,1,59,0.9031509,0.9074933
0.5,0.75,95,1,0.7512642,1,72,0.74868804,0.75384045
0.9,0.75,95,2,0.9049138,1,59,0.90295404,0.9068735
0.5,0.75,96,2,0.75225085,1,75,0.75061375,0.75388795
0.9,0.75,96,2,0.9055741,1,65,0.9032546,0.90789354
0.5,0.75,97,2,0.7525681,1,72,0.75097495,0.7541613
0.9,0.75,97,2,0.9051931,1,66,0.90316457,0.9072216
0.5,0.75,98,2,0.75204813,1,76,0.7498911,0.7542052
0.9,0.75,98,2,0.9054963,1,60,0.9032066,0.907786
0.5,0.75,99,2,0.7520619,1,75,0.7500729,0.75405085
0.9,0.75,99,2,0.9053771,1,61,0.90327346,0.9074807
0.5,0.75,100,2,0.75248003,1,73,0.75093335,0.7540267
0.9,0.75,100,2,0.9047883,1,59,0.9029927,0.90658396
0.5,0.8,1,2,0.80228996,1,85,0.79969215,0.80488783
0.9,0.8,1,2,0.9051511,1,55,0.90320283,0.90709937
0.5,0.8,2,2,0.8026237,1,75,0.8004308,0.80481654
0.9,0.8,2,2,0.9056821,1,52,0.9033182,0.90804595
0.5,0.8,3,2,0.802371,1,79,0.7998702,0.8048719
0.9,0.8,3,2,0.9062362,1,53,0.9036121,0.90886027
0.5,0.8,4,2,0.80247355,1,80,0.8001562,0.80479085
0.9,0.8,4,2,0.90577424,1,54,0.90345854,0.9080899
0.5,0.8,5,2,0.8018915,1,80,0.79891694,0.8048661
0.9,0.8,5,2,0.90552825,1,53,0.90331787,0.9077386
0.5,0.8,6,2,0.8035006,1,82,0.80224323,0.804758
0.9,0.8,6,2,0.90605587,1,57,0.9032742,0.90883756
0.5,0.8,7,2,0.80352575,1,73,0.8021588,0.8048927
0.9,0.8,7,2,0.90608543,1,57,0.90352166,0.9086492
0.5,0.8,8,2,0.8029239,1,75,0.8010074,0.80484045
0.9,0.8,8,2,0.90577406,1,58,0.90352064,0.90802747
0.5,0.8,9,2,0.8023642,1,80,0.7998248,0.8049036
0.9,0.8,9,2,0.90544075,1,55,0.90364015,0.90724134
0.5,0.8,10,2,0.80332947,1,76,0.8017951,0.80486387
0.9,0.8,10,2,0.90569323,1,56,0.90356225,0.9078242
0.5,0.8,11,2,0.8032431,1,77,0.80170673,0.80477947
0.9,0.8,11,2,0.90585524,1,52,0.90347254,0.90823793
0.5,0.8,12,2,0.8023145,1,81,0.7997351,0.8048939
0.9,0.8,12,2,0.90605587,1,59,0.9036483,0.90846336
0.5,0.8,13,2,0.80358493,1,84,0.80212945,0.8050405
0.9,0.8,13,2,0.9060303,1,55,0.9037047,0.90835583
0.5,0.8,14,2,0.8026543,1,74,0.8004538,0.8048548
0.9,0.8,14,2,0.90616703,1,59,0.90347725,0.90885675
0.5,0.8,15,2,0.8028812,1,79,0.8009776,0.80478483
0.9,0.8,15,2,0.9050797,1,59,0.90306836,0.90709114
0.5,0.8,16,2,0.8030134,1,73,0.8009612,0.8050656
0.9,0.8,16,2,0.90532,1,57,0.9033996,0.9072404
0.5,0.8,17,2,0.80231,1,75,0.79956824,0.8050517
0.9,0.8,17,2,0.9053266,1,57,0.9034376,0.90721565
0.5,0.8,18,2,0.8027188,1,73,0.80055374,0.80488396
0.9,0.8,18,2,0.9061788,1,53,0.9036986,0.90865886
0.5,0.8,19,2,0.8033424,1,75,0.8015908,0.805094
0.9,0.8,19,2,0.906563,1,56,0.9036523,0.90947366
0.5,0.8,20,2,0.8031566,1,81,0.80125123,0.805062
0.9,0.8,20,2,0.90528005,1,56,0.9034121,0.907148
0.5,0.8,21,2,0.8025345,1,76,0.8002042,0.8048648
0.9,0.8,21,2,0.9059373,1,56,0.90324694,0.90862775
0.5,0.8,22,2,0.80284697,1,83,0.80090684,0.80478704
0.9,0.8,22,2,0.9056018,1,60,0.90346676,0.90773684
0.5,0.8,23,2,0.8027655,1,72,0.80057985,0.8049512
0.9,0.8,23,2,0.90587044,1,55,0.9035884,0.90815246
0.5,0.8,24,2,0.80330014,1,82,0.8016246,0.8049756
0.9,0.8,24,2,0.9054565,1,55,0.9034369,0.90747607
0.5,0.8,25,2,0.80358094,1,82,0.8022454,0.8049165
0.9,0.8,25,2,0.9056646,1,53,0.90361917,0.90771
0.5,0.8,26,2,0.8026674,1,78,0.8004031,0.8049317
0.9,0.8,26,2,0.90594023,1,59,0.903337,0.90854347
0.5,0.8,27,2,0.80352527,1,79,0.80198544,0.8050651
0.9,0.8,27,2,0.90565336,1,60,0.9033973,0.90790945
0.5,0.8,28,2,0.8025365,1,75,0.8000408,0.80503213
0.9,0.8,28,2,0.9059298,1,55,0.9036584,0.9082013
0.5,0.8,29,2,0.8027716,1,78,0.8006385,0.8049047
0.9,0.8,29,2,0.9053084,1,60,0.9033428,0.90727407
0.5,0.8,30,2,0.80255944,1,79,0.8002305,0.80488837
0.9,0.8,30,2,0.9064364,1,56,0.90366864,0.90920407
0.5,0.8,31,2,0.80276877,1,76,0.8005224,0.8050152
0.9,0.8,31,2,0.9054843,1,55,0.90342474,0.9075439
0.5,0.8,32,2,0.8020684,1,77,0.7993081,0.8048287
0.9,0.8,32,2,0.9055652,1,54,0.9034205,0.9077099
0.5,0.8,33,2,0.8023734,1,78,0.79990965,0.80483717
0.9,0.8,33,2,0.90556836,1,56,0.90352094,0.9076157
0.5,0.8,34,2,0.8044047,1,78,0.8038571,0.80495226
0.9,0.8,34,2,0.90573704,1,60,0.9036037,0.9078704
0.5,0.8,35,2,0.80256814,1,82,0.8001979,0.8049384
0.9,0.8,35,2,0.9059794,1,55,0.90374166,0.9082172
0.5,0.8,36,2,0.8031324,1,75,0.80142814,0.80483675
0.9,0.8,36,2,0.9055899,1,55,0.903576,0.9076037
0.5,0.8,37,2,0.802465,1,78,0.80015075,0.8047793
0.9,0.8,37,2,0.90529436,1,58,0.90359473,0.9069939
0.5,0.8,38,2,0.8036837,1,81,0.80238235,0.80498505
0.9,0.8,38,2,0.9059169,1,53,0.90378517,0.9080486
0.5,0.8,39,2,0.80317044,1,77,0.80155504,0.80478585
0.9,0.8,39,2,0.9060877,1,54,0.9035302,0.90864515
0.5,0.8,40,2,0.8030903,1,77,0.80143374,0.80474687
0.9,0.8,40,2,0.9056995,1,63,0.9034576,0.90794146
0.5,0.8,41,2,0.8040721,1,80,0.80325645,0.8048877
0.9,0.8,41,2,0.90600055,1,65,0.9035588,0.9084423
0.5,0.8,42,2,0.8021916,1,75,0.7994283,0.804955
0.9,0.8,42,2,0.906253,1,57,0.903491,0.9090149
0.5,0.8,43,2,0.8023652,1,80,0.799912,0.80481833
0.9,0.8,43,2,0.90608025,1,55,0.9035297,0.9086307
0.5,0.8,44,2,0.8027779,1,77,0.8007081,0.80484766
0.9,0.8,44,2,0.905776,1,58,0.90368813,0.9078639
0.5,0.8,45,2,0.8033535,1,82,0.8018202,0.80488676
0.9,0.8,45,2,0.9062306,1,57,0.90349656,0.9089647
0.5,0.8,46,2,0.80150473,1,77,0.79840165,0.8046078
0.9,0.8,46,2,0.9062506,1,57,0.9036334,0.90886784
0.5,0.8,47,2,0.8030548,1,80,0.8010522,0.80505735
0.9,0.8,47,2,0.9051681,1,57,0.9034031,0.9069331
0.5,0.8,48,2,0.802799,1,79,0.80059993,0.80499804
0.9,0.8,48,2,0.90563273,1,57,0.9034598,0.90780574
0.5,0.8,49,2,0.80347455,1,76,0.80212575,0.8048233
0.9,0.8,49,2,0.9058685,1,55,0.90350085,0.90823615
0.5,0.8,50,2,0.8026657,1,76,0.8004296,0.8049019
0.9,0.8,50,2,0.90590155,1,53,0.90347105,0.90833205
0.5,0.8,51,2,0.80362177,1,80,0.8021839,0.8050597
0.9,0.8,51,2,0.90585715,1,62,0.903451,0.90826327
0.5,0.8,52,2,0.8017372,1,78,0.79859847,0.8048759
0.9,0.8,52,2,0.90531963,1,59,0.9032139,0.9074254
0.5,0.8,53,2,0.80305237,1,75,0.8013176,0.8047871
0.9,0.8,53,2,0.90542054,1,55,0.90338504,0.907456
0.5,0.8,54,2,0.80246913,1,75,0.7999715,0.8049667
0.9,0.8,54,2,0.90630096,1,60,0.90357834,0.9090235
0.5,0.8,55,2,0.80250525,1,85,0.8002077,0.80480283
0.9,0.8,55,2,0.90608716,1,57,0.9035552,0.90861905
0.5,0.8,56,2,0.8024327,1,75,0.79994047,0.80492496
0.9,0.8,56,2,0.90547085,1,58,0.9034749,0.9074667
0.5,0.8,57,2,0.80302274,1,77,0.8011628,0.80488276
0.9,0.8,57,2,0.9057694,1,55,0.9034446,0.90809417
0.5,0.8,58,2,0.8031108,1,79,0.8011451,0.80507654
0.9,0.8,58,2,0.90602505,1,56,0.90334386,0.90870625
0.5,0.8,59,2,0.8025652,1,78,0.8001071,0.8050234
0.9,0.8,59,2,0.905479,1,52,0.903681,0.9072771
0.5,0.8,60,2,0.80206156,1,84,0.7993732,0.80474997
0.9,0.8,60,2,0.9055199,1,57,0.9036762,0.90736353
0.5,0.8,61,2,0.8038116,1,79,0.80262804,0.8049952
0.9,0.8,61,2,0.9060411,1,59,0.90351,0.90857214
0.5,0.8,62,2,0.8027694,1,78,0.8006927,0.8048462
0.9,0.8,62,2,0.90578574,1,57,0.90318644,0.908385
0.5,0.8,63,2,0.80191654,1,75,0.7990161,0.80481696
0.9,0.8,63,2,0.90575767,1,59,0.9034265,0.9080888
0.5,0.8,64,2,0.8028636,1,76,0.8007106,0.8050165
0.9,0.8,64,2,0.9058236,1,61,0.90339404,0.90825313
0.5,0.8,65,2,0.80194587,1,80,0.799041,0.80485076
0.9,0.8,65,2,0.90588576,1,61,0.9037773,0.9079943
0.5,0.8,66,2,0.8027283,1,76,0.800527,0.8049296
0.9,0.8,66,2,0.9061743,1,63,0.90371525,0.90863335
0.5,0.8,67,2,0.80307776,1,78,0.80118555,0.80497
0.9,0.8,67,2,0.9054439,1,53,0.903383,0.90750474
0.5,0.8,68,2,0.8023184,1,73,0.7998632,0.80477357
0.9,0.8,68,2,0.9060311,1,61,0.90349126,0.90857095
0.5,0.8,69,2,0.80311453,1,77,0.8011085,0.8051205
0.9,0.8,69,2,0.90517944,1,57,0.9034223,0.9069366
0.5,0.8,70,2,0.80314606,1,80,0.8012528,0.80503935
0.9,0.8,70,2,0.9061105,1,55,0.9035606,0.90866053
0.5,0.8,71,2,0.80148387,1,79,0.7980339,0.8049339
0.9,0.8,71,2,0.90592355,1,57,0.90348166,0.9083655
0.5,0.8,72,2,0.8029978,1,79,0.80108976,0.8049059
0.9,0.8,72,2,0.90610206,1,58,0.90398616,0.9082179
0.5,0.8,73,2,0.80259144,1,75,0.8001267,0.80505615
0.9,0.8,73,2,0.9054641,1,58,0.9033145,0.90761375
0.5,0.8,74,2,0.8024851,1,81,0.7999432,0.80502695
0.9,0.8,74,2,0.90620714,1,60,0.9035265,0.90888774
0.5,0.8,75,2,0.8024362,1,75,0.800131,0.8047413
0.9,0.8,75,2,0.905907,1,56,0.9034819,0.90833205
0.5,0.8,76,2,0.802086,1,77,0.79932433,0.8048477
0.9,0.8,76,2,0.9059149,1,54,0.903215,0.9086149
0.5,0.8,77,2,0.80346006,1,77,0.80200684,0.8049132
0.9,0.8,77,2,0.90525585,1,55,0.90337634,0.9071354
0.5,0.8,78,2,0.8025882,1,88,0.80020905,0.80496734
0.9,0.8,78,2,0.9055354,1,55,0.9034399,0.90763086
0.5,0.8,79,2,0.8023025,1,78,0.7996842,0.80492073
0.9,0.8,79,2,0.9057825,1,59,0.90357536,0.90798974
0.5,0.8,80,2,0.80290675,1,75,0.80086815,0.80494535
0.9,0.8,80,2,0.9054504,1,54,0.9033605,0.9075403
0.5,0.8,81,2,0.8033578,1,80,0.8018707,0.8048448
0.9,0.8,81,2,0.9055524,1,62,0.9035447,0.9075601
0.5,0.8,82,2,0.8016851,1,74,0.79864407,0.8047261
0.9,0.8,82,2,0.9054202,1,60,0.9033873,0.9074531
0.5,0.8,83,2,0.80386907,1,79,0.80290306,0.804835
0.9,0.8,83,2,0.90645194,1,59,0.90370697,0.9091969
0.5,0.8,84,2,0.8033302,1,77,0.8015978,0.80506265
0.9,0.8,84,2,0.9058325,1,57,0.9037258,0.9079393
0.5,0.8,85,2,0.8024034,1,77,0.7999702,0.8048365
0.9,0.8,85,2,0.9061277,1,56,0.9037988,0.90845656
0.5,0.8,86,2,0.8033413,1,74,0.80181813,0.8048645
0.9,0.8,86,2,0.90533847,1,54,0.90324324,0.9074337
0.5,0.8,87,2,0.8018474,1,78,0.7987175,0.8049773
0.9,0.8,87,2,0.906114,1,55,0.903485,0.90874296
0.5,0.8,88,2,0.8043447,1,88,0.8035683,0.80512106
0.9,0.8,88,2,0.90609026,1,63,0.9035216,0.908659
0.5,0.8,89,2,0.8017563,1,80,0.79858255,0.8049301
0.9,0.8,89,2,0.9061193,1,58,0.90339696,0.9088416
0.5,0.8,90,2,0.8016477,1,78,0.79853535,0.8047601
0.9,0.8,90,2,0.9048956,1,57,0.9034277,0.9063635
0.5,0.8,91,2,0.803265,1,75,0.80155677,0.8049731
0.9,0.8,91,2,0.9056363,1,54,0.90339565,0.9078769
0.5,0.8,92,2,0.80119103,1,82,0.79751724,0.8048649
0.9,0.8,92,2,0.9059614,1,54,0.9033032,0.90861964
0.5,0.8,93,2,0.8022856,1,78,0.7996834,0.80488783
0.9,0.8,93,2,0.9059591,1,54,0.90363896,0.90827936
0.5,0.8,94,2,0.8027469,1,76,0.80044913,0.8050446
0.9,0.8,94,2,0.90553665,1,59,0.90339154,0.90768176
0.5,0.8,95,2,0.8026482,1,80,0.8005443,0.804752
0.9,0.8,95,2,0.9055994,1,57,0.9033625,0.90783626
0.5,0.8,96,2,0.8032528,1,81,0.80148643,0.8050192
0.9,0.8,96,2,0.90568846,1,55,0.90368557,0.9076913
0.5,0.8,97,2,0.803017,1,76,0.801229,0.80480504
0.9,0.8,97,2,0.9061955,1,58,0.9035907,0.9088004
0.5,0.8,98,2,0.80258703,1,78,0.8002378,0.80493623
0.9,0.8,98,2,0.90558016,1,55,0.9037001,0.9074602
0.5,0.8,99,2,0.80223864,1,75,0.7997308,0.8047465
0.9,0.8,99,2,0.9060202,1,55,0.90365374,0.90838677
0.5,0.8,100,2,0.80238366,1,77,0.7998475,0.8049198
0.9,0.8,100,2,0.905787,1,56,0.9035781,0.9079958
0.5,0.85,1,2,0.85425633,1,87,0.8518545,0.8566582
0.9,0.85,1,2,0.90906787,1,54,0.9062268,0.9119089
0.5,0.85,2,2,0.8551409,1,85,0.8535102,0.85677165
0.9,0.85,2,2,0.9081677,1,53,0.90630156,0.9100338
0.5,0.85,3,2,0.8538104,1,80,0.85149187,0.856129
0.9,0.85,3,2,0.90821177,1,51,0.9060438,0.9103797
0.5,0.85,4,2,0.8541613,1,80,0.8520853,0.85623735
0.9,0.85,4,2,0.90854406,1,57,0.9061946,0.9108935
0.5,0.85,5,2,0.85427874,1,84,0.8522164,0.85634106
0.9,0.85,5,2,0.90798825,1,55,0.9057372,0.9102393
0.5,0.85,6,2,0.8538839,1,85,0.85137016,0.8563976
0.9,0.85,6,2,0.908127,1,52,0.9059182,0.9103358
0.5,0.85,7,2,0.8545544,1,81,0.85276365,0.8563451
0.9,0.85,7,2,0.90879077,1,50,0.9063755,0.911206
0.5,0.85,8,2,0.8544043,1,78,0.852508,0.85630053
0.9,0.85,8,2,0.90848005,1,50,0.9062656,0.9106945
0.5,0.85,9,2,0.8545349,1,86,0.85271835,0.85635155
0.9,0.85,9,2,0.9077063,1,50,0.90542024,0.9099924
0.5,0.85,10,2,0.85451156,1,79,0.85254955,0.85647357
0.9,0.85,10,2,0.90876514,1,54,0.907076,0.91045433
0.5,0.85,11,2,0.85362273,1,86,0.8507724,0.8564731
0.9,0.85,11,2,0.90822035,1,49,0.90596795,0.9104727
0.5,0.85,12,2,0.85556376,1,84,0.85469306,0.8564345
0.9,0.85,12,2,0.9081481,1,53,0.9061175,0.9101788
0.5,0.85,13,2,0.8538457,1,82,0.8514023,0.85628915
0.9,0.85,13,2,0.9086682,1,53,0.9060715,0.91126496
0.5,0.85,14,2,0.8531869,1,82,0.85011727,0.8562566
0.9,0.85,14,2,0.9085747,1,55,0.90644735,0.91070205
0.5,0.85,15,2,0.85435635,1,80,0.85227495,0.8564378
0.9,0.85,15,2,0.90843886,1,50,0.9060593,0.91081846
0.5,0.85,16,2,0.854964,1,79,0.8534102,0.85651785
0.9,0.85,16,2,0.9078497,1,51,0.90585107,0.9098484
0.5,0.85,17,2,0.85490775,1,80,0.8534393,0.8563762
0.9,0.85,17,2,0.9082965,1,51,0.90614957,0.91044354
0.5,0.85,18,2,0.85410345,1,81,0.851939,0.8562678
0.9,0.85,18,2,0.9083614,1,52,0.9060741,0.91064864
0.5,0.85,19,2,0.8546171,1,79,0.8531109,0.8561234
0.9,0.85,19,2,0.9078361,1,51,0.90570456,0.9099676
0.5,0.85,20,2,0.8538391,1,84,0.85148305,0.8561952
0.9,0.85,20,2,0.9080784,1,51,0.9059078,0.91024894
0.5,0.85,21,2,0.85491943,1,81,0.85341036,0.85642844
0.9,0.85,21,2,0.90790594,1,48,0.9060257,0.9097861
0.5,0.85,22,2,0.8548309,1,84,0.85328794,0.85637385
0.9,0.85,22,2,0.90829116,1,51,0.9063147,0.9102677
0.5,0.85,23,2,0.8542589,1,83,0.85214305,0.85637474
0.9,0.85,23,2,0.90839183,1,53,0.90596575,0.9108179
0.5,0.85,24,2,0.8546028,1,80,0.85288066,0.856325
0.9,0.85,24,2,0.9083277,1,48,0.90627974,0.91037565
0.5,0.85,25,2,0.85400385,1,89,0.85169494,0.8563128
0.9,0.85,25,2,0.9083024,1,51,0.90598196,0.9106229
0.5,0.85,26,2,0.8557053,1,84,0.854968,0.85644263
0.9,0.85,26,2,0.9078586,1,51,0.9061345,0.9095827
0.5,0.85,27,2,0.8537797,1,81,0.8514144,0.85614496
0.9,0.85,27,2,0.90771747,1,49,0.905982,0.9094529
0.5,0.85,28,2,0.85353863,1,80,0.85062695,0.85645026
0.9,0.85,28,2,0.90788096,1,49,0.90591234,0.90984964
0.5,0.85,29,2,0.8545236,1,81,0.8527293,0.8563179
0.9,0.85,29,2,0.9093164,1,53,0.9069134,0.9117194
0.5,0.85,30,2,0.85482347,1,82,0.85360855,0.8560384
0.9,0.85,30,2,0.90867454,1,53,0.90624005,0.91110903
0.5,0.85,31,2,0.8547947,1,85,0.8531224,0.85646695
0.9,0.85,31,2,0.9082,1,53,0.9058264,0.91057366
0.5,0.85,32,2,0.85404754,1,84,0.8516295,0.8564656
0.9,0.85,32,2,0.90906185,1,51,0.9065673,0.9115564
0.5,0.85,33,2,0.8547888,1,82,0.8531679,0.8564096
0.9,0.85,33,2,0.90805244,1,49,0.9059853,0.9101196
0.5,0.85,34,2,0.8534514,1,86,0.85053504,0.8563677
0.9,0.85,34,2,0.90799856,1,58,0.9058982,0.91009897
0.5,0.85,35,2,0.854015,1,82,0.85162073,0.8564093
0.9,0.85,35,2,0.9085191,1,53,0.90640455,0.9106336
0.5,0.85,36,2,0.85445756,1,82,0.8524583,0.8564568
0.9,0.85,36,2,0.90886146,1,53,0.9062247,0.9114982
0.5,0.85,37,2,0.8538798,1,86,0.85120773,0.8565518
0.9,0.85,37,2,0.9091938,1,51,0.9066084,0.9117792
0.5,0.85,38,2,0.85402775,1,80,0.8517029,0.8563525
0.9,0.85,38,2,0.90745085,1,57,0.9051382,0.90976346
0.5,0.85,39,2,0.8555561,1,81,0.8546043,0.85650784
0.9,0.85,39,2,0.90808445,1,51,0.9059868,0.9101821
0.5,0.85,40,2,0.85470873,1,85,0.8528308,0.85658664
0.9,0.85,40,2,0.90892875,1,53,0.9064708,0.91138667
0.5,0.85,41,2,0.8548897,1,83,0.8530474,0.85673195
0.9,0.85,41,2,0.90820247,1,56,0.90589297,0.9105119
0.5,0.85,42,2,0.8545952,1,86,0.8530184,0.8561719
0.9,0.85,42,2,0.9083785,1,51,0.90613914,0.9106178
0.5,0.85,43,2,0.8546113,1,80,0.8528158,0.8564068
0.9,0.85,43,2,0.9084891,1,47,0.90616703,0.9108111
0.5,0.85,44,2,0.8545526,1,78,0.8527119,0.85639334
0.9,0.85,44,2,0.9080596,1,49,0.905477,0.9106422
0.5,0.85,45,2,0.85440046,1,85,0.8523134,0.85648745
0.9,0.85,45,2,0.90837866,1,49,0.90626097,0.91049635
0.5,0.85,46,2,0.85493475,1,88,0.853395,0.8564745
0.9,0.85,46,2,0.9084233,1,52,0.9061266,0.91072
0.5,0.85,47,2,0.8538159,1,87,0.8514138,0.8562181
0.9,0.85,47,2,0.90874106,1,54,0.90670747,0.91077465
0.5,0.85,48,2,0.8536292,1,78,0.85100406,0.8562543
0.9,0.85,48,2,0.908163,1,52,0.9057553,0.9105708
0.5,0.85,49,2,0.8540194,1,82,0.85170144,0.8563373
0.9,0.85,49,2,0.90844715,1,51,0.90615195,0.9107424
0.5,0.85,50,2,0.8548115,1,79,0.85302895,0.85659397
0.9,0.85,50,2,0.90895957,1,49,0.9066217,0.91129744
0.5,0.85,51,2,0.85387427,1,84,0.85139525,0.85635334
0.9,0.85,51,2,0.90759534,1,50,0.90559393,0.9095968
0.5,0.85,52,2,0.8546932,1,84,0.8529966,0.8563897
0.9,0.85,52,2,0.9080205,1,51,0.90583616,0.91020477
0.5,0.85,53,2,0.8544512,1,82,0.8525206,0.8563818
0.9,0.85,53,2,0.9083732,1,53,0.9061161,0.9106302
0.5,0.85,54,2,0.85414326,1,82,0.8520065,0.85628
0.9,0.85,54,2,0.90902495,1,50,0.9063088,0.91174114
0.5,0.85,55,2,0.85389024,1,84,0.85157394,0.85620654
0.9,0.85,55,2,0.9081128,1,52,0.9060704,0.9101553
0.5,0.85,56,2,0.85475135,1,85,0.85303056,0.8564722
0.9,0.85,56,2,0.9086021,1,55,0.9066056,0.91059864
0.5,0.85,57,2,0.8545913,1,77,0.8528016,0.85638106
0.9,0.85,57,2,0.9083361,1,49,0.9063161,0.9103561
0.5,0.85,58,2,0.85477775,1,80,0.8532205,0.85633504
0.9,0.85,58,2,0.9087088,1,51,0.90654945,0.91086817
0.5,0.85,59,2,0.85445565,1,86,0.8526571,0.8562542
0.9,0.85,59,2,0.90848315,1,51,0.9060962,0.91087013
0.5,0.85,60,2,0.8544318,1,82,0.8524216,0.856442
0.9,0.85,60,2,0.908863,1,52,0.90663064,0.9110953
0.5,0.85,61,2,0.8535694,1,85,0.8507552,0.8563835
0.9,0.85,61,2,0.9084877,1,51,0.9063193,0.910656
0.5,0.85,62,2,0.85485417,1,86,0.85329956,0.8564088
0.9,0.85,62,2,0.9082362,1,50,0.90615124,0.91032124
0.5,0.85,63,2,0.8543968,1,86,0.85232466,0.856469
0.9,0.85,63,2,0.90763307,1,58,0.9058333,0.9094328
0.5,0.85,64,2,0.8537988,1,83,0.8513349,0.8562626
0.9,0.85,64,2,0.9086027,1,52,0.9060876,0.91111785
0.5,0.85,65,2,0.8551815,1,85,0.8539936,0.85636944
0.9,0.85,65,2,0.90907794,1,51,0.90679145,0.9113644
0.5,0.85,66,2,0.8540486,1,82,0.8516063,0.8564909
0.9,0.85,66,2,0.90835243,1,54,0.9058288,0.91087615
0.5,0.85,67,2,0.85390544,1,82,0.8517203,0.8560906
0.9,0.85,67,2,0.9085518,1,49,0.9060736,0.91103005
0.5,0.85,68,2,0.85448325,1,84,0.8526551,0.8563114
0.9,0.85,68,2,0.9082663,1,53,0.9062039,0.9103287
0.5,0.85,69,2,0.853817,1,81,0.8513072,0.8563268
0.9,0.85,69,2,0.9080248,1,54,0.90613437,0.90991515
0.5,0.85,70,2,0.854908,1,82,0.85324085,0.8565751
0.9,0.85,70,2,0.90880316,1,51,0.90650153,0.91110486
0.5,0.85,71,2,0.854645,1,83,0.85276335,0.8565267
0.9,0.85,71,2,0.9078049,1,48,0.9058423,0.90976745
0.5,0.85,72,2,0.854834,1,87,0.8532476,0.8564205
0.9,0.85,72,2,0.9080364,1,53,0.9057602,0.91031265
0.5,0.85,73,2,0.8544095,1,80,0.85224617,0.85657287
0.9,0.85,73,2,0.90873164,1,50,0.9065038,0.9109594
