g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.9,0.1,68.0,2.0,0.90540093,1.0,90.0,903.40814,907.3937
0.5,0.1,69.0,1.0,0.5168775,1.0,33.0,513.71045,520.04443
0.9,0.1,69.0,2.0,0.9050572,1.0,92.0,903.0548,907.05963
0.5,0.1,70.0,1.0,0.5145662,1.0,38.0,512.474,516.6583
0.9,0.1,70.0,2.0,0.9060677,1.0,90.0,903.48517,908.6503
0.5,0.1,71.0,1.0,0.51378274,1.0,31.0,512.32025,515.2453
0.9,0.1,71.0,2.0,0.9059412,1.0,91.0,903.2331,908.6493
0.5,0.1,72.0,1.0,0.5161068,1.0,32.0,513.80493,518.4087
0.9,0.1,72.0,2.0,0.9053976,1.0,98.0,903.26874,907.5265
0.5,0.1,73.0,1.0,0.5166694,1.0,35.0,514.3938,518.945
0.9,0.1,73.0,2.0,0.9046888,1.0,89.0,902.94476,906.43274
0.5,0.1,74.0,1.0,0.5140358,1.0,37.0,512.377,515.69464
0.9,0.1,74.0,2.0,0.9050803,1.0,94.0,903.26996,906.89075
0.5,0.1,75.0,1.0,0.5149532,1.0,37.0,511.76996,518.1364
0.9,0.1,75.0,2.0,0.90552074,1.0,89.0,903.05646,907.985
0.5,0.1,76.0,1.0,0.5135103,1.0,41.0,510.48242,516.5382
0.9,0.1,76.0,2.0,0.9057363,1.0,89.0,903.2333,908.23944
0.5,0.1,77.0,1.0,0.5139073,1.0,33.0,511.5307,516.28394
0.9,0.1,77.0,2.0,0.9054334,1.0,87.0,903.4259,907.4409
0.5,0.1,78.0,1.0,0.5147365,1.0,39.0,513.3457,516.1272
0.9,0.1,78.0,2.0,0.9054341,1.0,96.0,903.06396,907.80414
0.5,0.1,79.0,1.0,0.514873,1.0,34.0,512.2907,517.45544
0.9,0.1,79.0,2.0,0.9055496,1.0,91.0,903.36615,907.73303
0.5,0.1,80.0,1.0,0.5151217,1.0,32.0,512.6048,517.63855
0.9,0.1,80.0,2.0,0.9053215,1.0,90.0,903.2454,907.3975
0.5,0.1,81.0,1.0,0.5155191,1.0,34.0,513.7186,517.3195
0.9,0.1,81.0,2.0,0.9056925,1.0,88.0,903.3021,908.0828
0.5,0.1,82.0,1.0,0.5175518,1.0,30.0,515.0864,520.0172
0.9,0.1,82.0,2.0,0.90519345,1.0,86.0,903.2468,907.1401
0.5,0.1,83.0,1.0,0.5143377,1.0,29.0,512.0303,516.64514
0.9,0.1,83.0,2.0,0.90553135,1.0,89.0,903.26483,907.7979
0.5,0.1,84.0,1.0,0.51393837,1.0,33.0,512.5696,515.3072
0.9,0.1,84.0,2.0,0.9053469,1.0,95.0,903.14197,907.5518
0.5,0.1,85.0,1.0,0.5154335,1.0,41.0,514.3611,516.5058
0.9,0.1,85.0,2.0,0.90553117,1.0,87.0,903.3559,907.7064
0.5,0.1,86.0,1.0,0.51709896,1.0,43.0,513.51654,520.68134
0.9,0.1,86.0,2.0,0.9047606,1.0,89.0,902.8142,906.707
0.5,0.1,87.0,1.0,0.5153991,1.0,39.0,514.14764,516.6505
0.9,0.1,87.0,2.0,0.90461123,1.0,88.0,902.83154,906.3908
0.5,0.1,88.0,1.0,0.5156981,1.0,38.0,512.7237,518.6724
0.9,0.1,88.0,2.0,0.90506256,1.0,86.0,903.2899,906.8352
0.5,0.1,89.0,1.0,0.5164379,1.0,41.0,513.7759,519.0999
0.9,0.1,89.0,2.0,0.9056702,1.0,89.0,903.00507,908.3354
0.5,0.1,90.0,1.0,0.51673365,1.0,37.0,513.9235,519.5438
0.9,0.1,90.0,2.0,0.9050531,1.0,91.0,903.14453,906.96155
0.5,0.1,91.0,1.0,0.51542574,1.0,37.0,513.35,517.5015
0.9,0.1,91.0,2.0,0.90577704,1.0,93.0,903.1345,908.4195
0.5,0.1,92.0,1.0,0.5162449,1.0,33.0,512.96643,519.52325
0.9,0.1,92.0,2.0,0.9058083,1.0,85.0,902.93445,908.6822
0.5,0.1,93.0,1.0,0.51461804,1.0,40.0,511.915,517.32104
0.9,0.1,93.0,2.0,0.90553015,1.0,93.0,903.39215,907.66815
0.5,0.1,94.0,1.0,0.51548874,1.0,35.0,513.2961,517.6814
0.9,0.1,94.0,2.0,0.9051836,1.0,85.0,903.2573,907.10986
0.5,0.1,95.0,1.0,0.5146736,1.0,37.0,512.203,517.1442
0.9,0.1,95.0,2.0,0.905073,1.0,88.0,903.07086,907.07513
0.5,0.1,96.0,1.0,0.51522297,1.0,55.0,513.01556,517.43036
0.9,0.1,96.0,2.0,0.9060921,1.0,88.0,903.4447,908.7395
0.5,0.1,97.0,1.0,0.51477456,1.0,35.0,513.8971,515.652
0.9,0.1,97.0,2.0,0.9054847,1.0,86.0,903.2812,907.6881
0.5,0.1,98.0,1.0,0.51480573,1.0,32.0,511.71823,517.89325
0.9,0.1,98.0,2.0,0.904865,1.0,96.0,903.05035,906.6797
0.5,0.1,99.0,1.0,0.5136521,1.0,29.0,512.30383,515.00037
0.9,0.1,99.0,2.0,0.9049593,1.0,91.0,903.01465,906.904
0.5,0.1,100.0,1.0,0.51561123,1.0,31.0,513.7165,517.5059
0.9,0.1,100.0,2.0,0.9054104,1.0,88.0,903.3137,907.5071
0.5,0.15,1.0,1.0,0.51491785,1.0,38.0,512.8363,516.99945
0.9,0.15,1.0,2.0,0.9049814,1.0,89.0,902.9612,907.0016
0.5,0.15,2.0,1.0,0.5154611,1.0,33.0,512.143,518.7792
0.9,0.15,2.0,2.0,0.9054777,1.0,88.0,903.2433,907.7121
0.5,0.15,3.0,1.0,0.51522005,1.0,40.0,513.82886,516.6112
0.9,0.15,3.0,2.0,0.90553546,1.0,88.0,903.16235,907.90857
0.5,0.15,4.0,1.0,0.5163082,1.0,39.0,514.3003,518.3161
0.9,0.15,4.0,2.0,0.90549654,1.0,94.0,903.13324,907.85986
0.5,0.15,5.0,1.0,0.5150201,1.0,41.0,512.9945,517.04565
0.9,0.15,5.0,2.0,0.9057821,1.0,87.0,903.3869,908.17737
0.5,0.15,6.0,1.0,0.5161445,1.0,29.0,514.42816,517.86084
0.9,0.15,6.0,2.0,0.90564287,1.0,90.0,902.9621,908.3236
0.5,0.15,7.0,1.0,0.51320904,1.0,37.0,511.33643,515.0817
0.9,0.15,7.0,2.0,0.90605813,1.0,90.0,903.3184,908.7978
0.5,0.15,8.0,1.0,0.51622194,1.0,31.0,512.8113,519.63257
0.9,0.15,8.0,2.0,0.9053394,1.0,90.0,903.1401,907.53876
0.5,0.15,9.0,1.0,0.5175657,1.0,35.0,515.79974,519.33167
0.9,0.15,9.0,2.0,0.90549624,1.0,89.0,903.2846,907.7078
0.5,0.15,10.0,1.0,0.51596993,1.0,28.0,513.1858,518.754
0.9,0.15,10.0,2.0,0.90558547,1.0,89.0,903.0502,908.1208
0.5,0.15,11.0,1.0,0.5158541,1.0,32.0,514.1276,517.5806
0.9,0.15,11.0,2.0,0.9055427,1.0,96.0,903.07416,908.01117
0.5,0.15,12.0,1.0,0.5147261,1.0,33.0,512.8638,516.58844
0.9,0.15,12.0,2.0,0.9046742,1.0,90.0,903.1874,906.161
0.5,0.15,13.0,1.0,0.51663786,1.0,33.0,512.5284,520.7473
0.9,0.15,13.0,2.0,0.905651,1.0,91.0,903.06866,908.2333
0.5,0.15,14.0,1.0,0.51591974,1.0,41.0,513.07324,518.7662
0.9,0.15,14.0,2.0,0.90490454,1.0,88.0,903.0517,906.75745
0.5,0.15,15.0,1.0,0.51555127,1.0,45.0,512.9438,518.1588
0.9,0.15,15.0,2.0,0.9051194,1.0,89.0,903.118,907.12085
0.5,0.15,16.0,1.0,0.5176869,1.0,35.0,514.55066,520.8232
0.9,0.15,16.0,2.0,0.905112,1.0,87.0,903.10236,907.1217
0.5,0.15,17.0,1.0,0.51680905,1.0,41.0,513.65735,519.96075
0.9,0.15,17.0,2.0,0.9045788,1.0,89.0,902.91394,906.24365
0.5,0.15,18.0,1.0,0.51523465,1.0,36.0,513.19476,517.2746
0.9,0.15,18.0,2.0,0.90497935,1.0,87.0,902.9145,907.04425
0.5,0.15,19.0,1.0,0.5162335,1.0,34.0,514.34106,518.1259
0.9,0.15,19.0,2.0,0.9054276,1.0,91.0,903.0693,907.7858
0.5,0.15,20.0,1.0,0.51700425,1.0,35.0,513.6011,520.4074
0.9,0.15,20.0,2.0,0.9049419,1.0,92.0,903.0868,906.79706
0.5,0.15,21.0,1.0,0.5156096,1.0,34.0,512.31525,518.90393
0.9,0.15,21.0,2.0,0.9056409,1.0,90.0,903.3259,907.9559
0.5,0.15,22.0,1.0,0.51498824,1.0,34.0,512.72614,517.25037
0.9,0.15,22.0,2.0,0.90520114,1.0,88.0,903.0495,907.3528
0.5,0.15,23.0,1.0,0.51483655,1.0,34.0,513.2993,516.3737
0.9,0.15,23.0,2.0,0.90481126,1.0,88.0,903.28766,906.33484
0.5,0.15,24.0,1.0,0.51587397,1.0,33.0,513.0644,518.68353
0.9,0.15,24.0,2.0,0.9060821,1.0,87.0,903.3424,908.8217
0.5,0.15,25.0,1.0,0.51709986,1.0,35.0,513.7219,520.4778
0.9,0.15,25.0,2.0,0.9053404,1.0,89.0,903.17,907.5108
0.5,0.15,26.0,1.0,0.51360387,1.0,37.0,512.80566,514.40216
0.9,0.15,26.0,2.0,0.90522176,1.0,87.0,903.1088,907.33466
0.5,0.15,27.0,1.0,0.51603466,1.0,33.0,513.3571,518.71216
0.9,0.15,27.0,2.0,0.9058614,1.0,89.0,903.1015,908.6212
0.5,0.15,28.0,1.0,0.5133009,1.0,35.0,511.55875,515.0431
0.9,0.15,28.0,2.0,0.90515065,1.0,88.0,903.0738,907.22754
0.5,0.15,29.0,1.0,0.51513165,1.0,33.0,513.08765,517.17566
0.9,0.15,29.0,2.0,0.905629,1.0,93.0,903.11346,908.1445
0.5,0.15,30.0,1.0,0.5158528,1.0,34.0,513.17914,518.52655
0.9,0.15,30.0,2.0,0.9050944,1.0,88.0,903.0728,907.116
0.5,0.15,31.0,1.0,0.51445115,1.0,33.0,514.10046,514.8018
0.9,0.15,31.0,2.0,0.904791,1.0,90.0,903.2891,906.29285
0.5,0.15,32.0,1.0,0.5160924,1.0,32.0,513.4745,518.7103
0.9,0.15,32.0,2.0,0.90518105,1.0,94.0,903.0992,907.2629
0.5,0.15,33.0,1.0,0.5154689,1.0,33.0,513.9335,517.0043
0.9,0.15,33.0,2.0,0.90544146,1.0,91.0,903.3104,907.57245
0.5,0.15,34.0,1.0,0.5148059,1.0,42.0,510.7301,518.88165
0.9,0.15,34.0,2.0,0.9055659,1.0,87.0,903.0583,908.07355
0.5,0.15,35.0,1.0,0.51362854,1.0,31.0,512.35187,514.9052
0.9,0.15,35.0,2.0,0.9054536,1.0,88.0,903.36426,907.54297
0.5,0.15,36.0,1.0,0.51708716,1.0,34.0,514.3651,519.8092
0.9,0.15,36.0,2.0,0.90510666,1.0,87.0,903.07855,907.1347
0.5,0.15,37.0,1.0,0.5152271,1.0,33.0,513.29095,517.16315
0.9,0.15,37.0,2.0,0.9052142,1.0,91.0,902.8186,907.6098
0.5,0.15,38.0,1.0,0.51559955,1.0,40.0,512.30066,518.89844
0.9,0.15,38.0,2.0,0.90513474,1.0,97.0,903.0315,907.23804
0.5,0.15,39.0,1.0,0.51472837,1.0,47.0,512.751,516.70575
0.9,0.15,39.0,2.0,0.9060254,1.0,93.0,903.42035,908.6304
0.5,0.15,40.0,1.0,0.5138488,1.0,37.0,514.0732,513.6243
0.9,0.15,40.0,2.0,0.9057028,1.0,90.0,903.1802,908.2255
0.5,0.15,41.0,1.0,0.51779294,1.0,34.0,514.64307,520.94275
0.9,0.15,41.0,2.0,0.90491056,1.0,87.0,903.12695,906.69415
0.5,0.15,42.0,1.0,0.5163339,1.0,37.0,513.904,518.76385
0.9,0.15,42.0,2.0,0.9053201,1.0,89.0,903.29407,907.34607
0.5,0.15,43.0,1.0,0.5153552,1.0,33.0,512.1392,518.5713
0.9,0.15,43.0,2.0,0.90606296,1.0,86.0,903.24194,908.88403
0.5,0.15,44.0,1.0,0.51719564,1.0,35.0,515.7652,518.62616
0.9,0.15,44.0,2.0,0.9051722,1.0,86.0,902.9772,907.3673
0.5,0.15,45.0,1.0,0.51472837,1.0,40.0,513.102,516.3548
0.9,0.15,45.0,2.0,0.90529007,1.0,89.0,903.312,907.2681
0.5,0.15,46.0,1.0,0.51425976,1.0,42.0,512.56946,515.9501
0.9,0.15,46.0,2.0,0.905473,1.0,92.0,903.0271,907.9189
0.5,0.15,47.0,1.0,0.51659256,1.0,32.0,514.33514,518.85
0.9,0.15,47.0,2.0,0.9045645,1.0,90.0,903.0,906.12897
0.5,0.15,48.0,1.0,0.515794,1.0,36.0,513.85077,517.7372
0.9,0.15,48.0,2.0,0.9051012,1.0,86.0,903.1694,907.033
0.5,0.15,49.0,1.0,0.5142624,1.0,30.0,511.13116,517.39355
0.9,0.15,49.0,2.0,0.9049447,1.0,87.0,903.0246,906.8648
0.5,0.15,50.0,1.0,0.5148375,1.0,37.0,513.0832,516.5918
0.9,0.15,50.0,2.0,0.90497845,1.0,90.0,902.8297,907.12714
0.5,0.15,51.0,1.0,0.51582223,1.0,42.0,513.1675,518.47705
0.9,0.15,51.0,2.0,0.90521127,1.0,92.0,903.11414,907.3085
0.5,0.15,52.0,1.0,0.5140976,1.0,32.0,512.09985,516.09534
0.9,0.15,52.0,2.0,0.9055194,1.0,92.0,903.05634,907.9825
0.5,0.15,53.0,1.0,0.5154732,1.0,34.0,513.9556,516.9907
0.9,0.15,53.0,2.0,0.90529424,1.0,88.0,902.8913,907.6972
0.5,0.15,54.0,1.0,0.51634663,1.0,35.0,513.0706,519.6226
0.9,0.15,54.0,2.0,0.90503633,1.0,90.0,903.0232,907.0495
0.5,0.15,55.0,1.0,0.51421344,1.0,42.0,512.3872,516.03973
0.9,0.15,55.0,2.0,0.9053079,1.0,91.0,902.9054,907.7104
0.5,0.15,56.0,1.0,0.5149475,1.0,32.0,512.70026,517.19464
0.9,0.15,56.0,2.0,0.90563166,1.0,87.0,902.9272,908.3361
0.5,0.15,57.0,1.0,0.5166661,1.0,44.0,513.5084,519.8238
0.9,0.15,57.0,2.0,0.90551835,1.0,91.0,903.16034,907.8764
0.5,0.15,58.0,1.0,0.51403433,1.0,31.0,511.5503,516.5184
0.9,0.15,58.0,2.0,0.90564877,1.0,95.0,903.22266,908.0749
0.5,0.15,59.0,1.0,0.5144477,1.0,36.0,511.4735,517.4219
0.9,0.15,59.0,2.0,0.9057238,1.0,89.0,903.08325,908.3643
0.5,0.15,60.0,1.0,0.5169653,1.0,38.0,515.64404,518.2867
0.9,0.15,60.0,2.0,0.9054569,1.0,94.0,903.26605,907.64777
0.5,0.15,61.0,1.0,0.51485723,1.0,35.0,513.2844,516.43005
0.9,0.15,61.0,2.0,0.9050244,1.0,89.0,903.0934,906.95544
0.5,0.15,62.0,1.0,0.51493245,1.0,40.0,514.2924,515.5725
0.9,0.15,62.0,2.0,0.9046973,1.0,90.0,903.12085,906.27374
0.5,0.15,63.0,1.0,0.5158864,1.0,35.0,513.6062,518.1667
0.9,0.15,63.0,2.0,0.90591437,1.0,90.0,902.9674,908.8613
0.5,0.15,64.0,1.0,0.5157222,1.0,34.0,513.33057,518.11383
0.9,0.15,64.0,2.0,0.90585274,1.0,88.0,903.19147,908.51404
0.5,0.15,65.0,1.0,0.51537573,1.0,37.0,514.50037,516.2511
0.9,0.15,65.0,2.0,0.9058194,1.0,93.0,903.34937,908.2894
0.5,0.15,66.0,1.0,0.5147521,1.0,35.0,512.5247,516.97943
0.9,0.15,66.0,2.0,0.9056959,1.0,90.0,903.17554,908.2163
0.5,0.15,67.0,1.0,0.5152168,1.0,35.0,512.5153,517.9183
0.9,0.15,67.0,2.0,0.9056195,1.0,93.0,903.3282,907.91077
0.5,0.15,68.0,1.0,0.516537,1.0,33.0,515.5313,517.5427
0.9,0.15,68.0,2.0,0.90561897,1.0,90.0,903.1034,908.1345
0.5,0.15,69.0,1.0,0.514965,1.0,32.0,513.0618,516.8682
0.9,0.15,69.0,2.0,0.9057514,1.0,89.0,903.0961,908.4067
0.5,0.15,70.0,1.0,0.5146802,1.0,38.0,512.081,517.2795
0.9,0.15,70.0,2.0,0.9052705,1.0,91.0,903.20593,907.3351
0.5,0.15,71.0,1.0,0.5159347,1.0,32.0,512.45703,519.41235
0.9,0.15,71.0,2.0,0.9047157,1.0,89.0,902.94794,906.4835
0.5,0.15,72.0,1.0,0.5153339,1.0,32.0,513.59265,517.07513
0.9,0.15,72.0,2.0,0.9050301,1.0,97.0,902.88324,907.1769
0.5,0.15,73.0,1.0,0.514201,1.0,34.0,512.15295,516.249
0.9,0.15,73.0,2.0,0.90612805,1.0,89.0,903.4071,908.849
0.5,0.15,74.0,1.0,0.5148087,1.0,38.0,513.26196,516.35547
0.9,0.15,74.0,2.0,0.9055918,1.0,87.0,903.47565,907.7079
0.5,0.15,75.0,1.0,0.5135968,1.0,29.0,511.47058,515.72296
0.9,0.15,75.0,2.0,0.9051222,1.0,90.0,903.1419,907.10254
0.5,0.15,76.0,1.0,0.51676625,1.0,42.0,513.35706,520.1755
0.9,0.15,76.0,2.0,0.905326,1.0,89.0,903.2978,907.35425
0.5,0.15,77.0,1.0,0.51501083,1.0,39.0,513.02563,516.99603
0.9,0.15,77.0,2.0,0.905554,1.0,95.0,903.15424,907.9538
0.5,0.15,78.0,1.0,0.51498187,1.0,33.0,512.1966,517.76715
0.9,0.15,78.0,2.0,0.9053088,1.0,92.0,903.2688,907.3488
0.5,0.15,79.0,1.0,0.5148616,1.0,32.0,512.676,517.0472
0.9,0.15,79.0,2.0,0.9058276,1.0,88.0,903.45123,908.2039
0.5,0.15,80.0,1.0,0.51318693,1.0,42.0,510.49036,515.88354
0.9,0.15,80.0,2.0,0.90499306,1.0,88.0,903.289,906.69714
0.5,0.15,81.0,1.0,0.51618016,1.0,32.0,513.278,519.0823
0.9,0.15,81.0,2.0,0.9051625,1.0,92.0,903.0151,907.30994
0.5,0.15,82.0,1.0,0.5148036,1.0,31.0,512.87213,516.73505
0.9,0.15,82.0,2.0,0.90601915,1.0,94.0,903.3224,908.7159
0.5,0.15,83.0,1.0,0.51451665,1.0,31.0,512.0666,516.9668
0.9,0.15,83.0,2.0,0.9049132,1.0,92.0,903.10443,906.72186
0.5,0.15,84.0,1.0,0.5161224,1.0,35.0,512.9011,519.3437
0.9,0.15,84.0,2.0,0.9050552,1.0,89.0,903.0838,907.0267
0.5,0.15,85.0,1.0,0.5149131,1.0,38.0,512.4382,517.38794
0.9,0.15,85.0,2.0,0.90533054,1.0,91.0,903.32214,907.33887
0.5,0.15,86.0,1.0,0.5168998,1.0,38.0,514.3922,519.4074
0.9,0.15,86.0,2.0,0.9055149,1.0,86.0,903.2278,907.802
0.5,0.15,87.0,1.0,0.5155631,1.0,32.0,514.03906,517.0871
0.9,0.15,87.0,2.0,0.90471244,1.0,95.0,903.0518,906.37305
0.5,0.15,88.0,1.0,0.51447463,1.0,35.0,512.5228,516.4265
0.9,0.15,88.0,2.0,0.90509814,1.0,91.0,902.93176,907.2645
0.5,0.15,89.0,1.0,0.51530474,1.0,37.0,512.8861,517.7233
0.9,0.15,89.0,2.0,0.9056226,1.0,89.0,903.1978,908.04736
0.5,0.15,90.0,1.0,0.5158437,1.0,38.0,513.1892,518.4982
0.9,0.15,90.0,2.0,0.9049954,1.0,93.0,903.0032,906.9875
0.5,0.15,91.0,1.0,0.51559716,1.0,42.0,513.254,517.94025
0.9,0.15,91.0,2.0,0.9050658,1.0,86.0,903.2218,906.9098
0.5,0.15,92.0,1.0,0.51472986,1.0,33.0,511.78232,517.6774
0.9,0.15,92.0,2.0,0.9058154,1.0,88.0,903.5854,908.0454
0.5,0.15,93.0,1.0,0.51412284,1.0,39.0,513.1583,515.0874
0.9,0.15,93.0,2.0,0.9055287,1.0,91.0,903.23834,907.8191
0.5,0.15,94.0,1.0,0.5163593,1.0,43.0,513.62305,519.0956
0.9,0.15,94.0,2.0,0.90545064,1.0,88.0,903.1842,907.71704
0.5,0.15,95.0,1.0,0.51668316,1.0,31.0,514.7395,518.62683
0.9,0.15,95.0,2.0,0.9049979,1.0,90.0,902.9601,907.03564
0.5,0.15,96.0,1.0,0.5155196,1.0,38.0,514.2868,516.7524
0.9,0.15,96.0,2.0,0.90513575,1.0,90.0,903.19196,907.0796
0.5,0.15,97.0,1.0,0.5170512,1.0,34.0,515.30725,518.7953
0.9,0.15,97.0,2.0,0.90571314,1.0,89.0,903.34393,908.08234
0.5,0.15,98.0,1.0,0.51547915,1.0,31.0,513.1135,517.8447
0.9,0.15,98.0,2.0,0.90504307,1.0,90.0,903.14685,906.9393
0.5,0.15,99.0,1.0,0.51573426,1.0,40.0,514.6514,516.817
0.9,0.15,99.0,2.0,0.90493923,1.0,91.0,903.13824,906.7402
0.5,0.15,100.0,1.0,0.51588047,1.0,29.0,511.68808,520.0728
0.9,0.15,100.0,2.0,0.90518075,1.0,92.0,903.0541,907.3074
0.5,0.2,1.0,1.0,0.51627415,1.0,34.0,513.6141,518.93427
0.9,0.2,1.0,2.0,0.9054121,1.0,88.0,903.277,907.5472
0.5,0.2,2.0,1.0,0.51469177,1.0,40.0,513.5138,515.86975
0.9,0.2,2.0,2.0,0.9053028,1.0,89.0,903.1495,907.4561
0.5,0.2,3.0,1.0,0.51618814,1.0,43.0,512.66364,519.71265
0.9,0.2,3.0,2.0,0.90544,1.0,91.0,903.34564,907.5343
0.5,0.2,4.0,1.0,0.5147185,1.0,34.0,511.76526,517.67175
0.9,0.2,4.0,2.0,0.9050926,1.0,92.0,903.0897,907.09546
0.5,0.2,5.0,1.0,0.5141352,1.0,28.0,511.9143,516.356
0.9,0.2,5.0,2.0,0.90467954,1.0,89.0,902.89435,906.4648
0.5,0.2,6.0,1.0,0.5152653,1.0,39.0,512.8554,517.6752
0.9,0.2,6.0,2.0,0.9055499,1.0,90.0,903.3122,907.78754
0.5,0.2,7.0,1.0,0.5140442,1.0,36.0,511.8878,516.2007
0.9,0.2,7.0,2.0,0.9049718,1.0,89.0,902.94305,907.00055
0.5,0.2,8.0,1.0,0.5155451,1.0,34.0,513.5509,517.5393
0.9,0.2,8.0,2.0,0.90551543,1.0,89.0,903.0419,907.989
0.5,0.2,9.0,1.0,0.5160973,1.0,37.0,512.6233,519.57135
0.9,0.2,9.0,2.0,0.9054086,1.0,88.0,903.24493,907.5723
0.5,0.2,10.0,1.0,0.5157624,1.0,31.0,511.5155,520.0093
0.9,0.2,10.0,2.0,0.90542275,1.0,87.0,903.2401,907.6054
0.5,0.2,11.0,1.0,0.51653916,1.0,29.0,512.59705,520.48126
0.9,0.2,11.0,2.0,0.9049225,1.0,84.0,903.1574,906.68756
0.5,0.2,12.0,1.0,0.5147318,1.0,39.0,513.29016,516.17346
0.9,0.2,12.0,2.0,0.9050441,1.0,93.0,902.9714,907.11676
0.5,0.2,13.0,1.0,0.5143614,1.0,29.0,513.2726,515.4502
0.9,0.2,13.0,2.0,0.90562683,1.0,92.0,903.1048,908.1488
0.5,0.2,14.0,1.0,0.51537126,1.0,44.0,513.41693,517.32556
0.9,0.2,14.0,2.0,0.9055033,1.0,91.0,903.13947,907.8671
0.5,0.2,15.0,1.0,0.5143146,1.0,28.0,512.7432,515.886
0.9,0.2,15.0,2.0,0.905285,1.0,87.0,903.12994,907.44006
0.5,0.2,16.0,1.0,0.51807195,1.0,32.0,517.04535,519.0985
0.9,0.2,16.0,2.0,0.9057514,1.0,89.0,903.3848,908.11804
0.5,0.2,17.0,1.0,0.5152497,1.0,33.0,514.53766,515.9618
0.9,0.2,17.0,2.0,0.9056205,1.0,91.0,903.27734,907.9636
0.5,0.2,18.0,1.0,0.5173748,1.0,32.0,513.5995,521.1501
0.9,0.2,18.0,2.0,0.90527755,1.0,91.0,903.1291,907.4261
0.5,0.2,19.0,1.0,0.517557,1.0,28.0,515.1703,519.94385
0.9,0.2,19.0,2.0,0.905811,1.0,88.0,903.29047,908.33154
0.5,0.2,20.0,1.0,0.5139914,1.0,35.0,512.447,515.5359
0.9,0.2,20.0,2.0,0.9060918,1.0,91.0,903.12463,909.059
0.5,0.2,21.0,1.0,0.516128,1.0,34.0,513.0018,519.2542
0.9,0.2,21.0,2.0,0.905499,1.0,88.0,903.01764,907.9803
0.5,0.2,22.0,1.0,0.5151829,1.0,35.0,513.31744,517.0484
0.9,0.2,22.0,2.0,0.9050915,1.0,88.0,903.1093,907.0738
0.5,0.2,23.0,1.0,0.5154464,1.0,33.0,513.99335,516.8995
0.9,0.2,23.0,2.0,0.90545845,1.0,92.0,903.12,907.79694
0.5,0.2,24.0,1.0,0.5154822,1.0,38.0,513.2415,517.72284
0.9,0.2,24.0,2.0,0.9043223,1.0,86.0,902.9572,905.6874
0.5,0.2,25.0,1.0,0.51592726,1.0,36.0,513.76996,518.0846
0.9,0.2,25.0,2.0,0.9058686,1.0,89.0,903.20337,908.5339
0.5,0.2,26.0,1.0,0.5161503,1.0,30.0,513.9198,518.38074
0.9,0.2,26.0,2.0,0.9051498,1.0,91.0,903.12866,907.17096
0.5,0.2,27.0,1.0,0.5152732,1.0,37.0,511.42847,519.1179
0.9,0.2,27.0,2.0,0.905525,1.0,93.0,903.17224,907.87775
0.5,0.2,28.0,1.0,0.51486045,1.0,32.0,515.03424,514.68665
0.9,0.2,28.0,2.0,0.9048824,1.0,97.0,903.09326,906.6716
0.5,0.2,29.0,1.0,0.5177088,1.0,34.0,515.13,520.2876
0.9,0.2,29.0,2.0,0.90605724,1.0,91.0,903.09204,909.0225
0.5,0.2,30.0,1.0,0.51546913,1.0,32.0,514.1617,516.7766
0.9,0.2,30.0,2.0,0.9048379,1.0,89.0,903.07916,906.59656
0.5,0.2,31.0,1.0,0.5149189,1.0,31.0,514.196,515.64185
0.9,0.2,31.0,2.0,0.90461135,1.0,93.0,903.0253,906.1974
0.5,0.2,32.0,1.0,0.5161166,1.0,41.0,513.27673,518.9565
0.9,0.2,32.0,2.0,0.9053086,1.0,87.0,903.35376,907.2635
0.5,0.2,33.0,1.0,0.5144154,1.0,34.0,512.1522,516.6786
0.9,0.2,33.0,2.0,0.9057372,1.0,86.0,903.4304,908.04407
0.5,0.2,34.0,1.0,0.5147623,1.0,34.0,512.8167,516.7079
0.9,0.2,34.0,2.0,0.9053407,1.0,87.0,903.14307,907.5382
0.5,0.2,35.0,1.0,0.5162438,1.0,30.0,513.7986,518.689
0.9,0.2,35.0,2.0,0.9057681,1.0,91.0,903.1847,908.35144
0.5,0.2,36.0,1.0,0.5148028,1.0,42.0,513.89343,515.71216
0.9,0.2,36.0,2.0,0.90563506,1.0,87.0,903.27405,907.99603
0.5,0.2,37.0,1.0,0.5169963,1.0,34.0,515.0869,518.90576
0.9,0.2,37.0,2.0,0.90563875,1.0,94.0,903.46234,907.8152
0.5,0.2,38.0,1.0,0.5155211,1.0,34.0,513.94464,517.09753
0.9,0.2,38.0,2.0,0.9054427,1.0,89.0,903.08075,907.8047
0.5,0.2,39.0,1.0,0.5178265,1.0,31.0,513.43225,522.2207
0.9,0.2,39.0,2.0,0.9058265,1.0,87.0,903.23663,908.4163
0.5,0.2,40.0,1.0,0.51759,1.0,37.0,515.1564,520.02356
0.9,0.2,40.0,2.0,0.90563995,1.0,96.0,903.34033,907.9396
0.5,0.2,41.0,1.0,0.5152086,1.0,40.0,513.7198,516.6974
0.9,0.2,41.0,2.0,0.9046497,1.0,93.0,903.0699,906.22943
0.5,0.2,42.0,1.0,0.51605076,1.0,33.0,513.97644,518.125
0.9,0.2,42.0,2.0,0.9052972,1.0,93.0,903.0642,907.5302
0.5,0.2,43.0,1.0,0.51484704,1.0,39.0,512.8369,516.8571
